player_dist_ride,player_dist_walk,player_dmg,player_kills,team_id,team_placement,top3
0.0,100.918945,17,0,100006,67,0
2810.45947,1649.735,379,4,100007,13,0
0.0,318.589722,79,1,100021,52,0
0.0,369.9005,127,1,100022,46,0
0.0,57.01616,0,0,100029,83,0
0.0,778.816956,51,0,100032,36,0
0.0,233.90274,0,0,100036,69,0
0.0,21.6706982,0,0,100038,93,0
0.0,2716.85376,0,0,100039,20,0
0.0,213.41722099999998,100,1,100042,55,0
0.0,5184.36963,935,9,100046,1,1
0.0,318.31097400000004,122,1,100057,68,0
4969.76,1914.19177,467,4,100064,21,0
4004.56,608.7038,105,1,100067,30,0
2411.695,1388.2807599999999,218,2,100071,28,0
0.0,551.9121,35,0,100072,43,0
0.0,2218.2077600000002,171,0,100076,16,0
0.0,0.0,0,0,100079,99,0
2896.05615,2542.094,15,0,100086,27,0
0.0,389.840149,23,0,100001,61,0
0.0,12.331764199999999,17,0,100007,83,0
6491.775,1264.3233599999999,102,1,100011,11,0
791.8474,1610.4314,1,0,100017,26,0
1216.80322,1837.467,568,5,100019,36,0
7319.632,1943.9816899999998,0,0,100020,5,0
0.0,7.14292669,95,0,100022,97,0
0.0,85.14902,9,0,100028,79,0
0.0,1704.8681600000002,0,0,100031,42,0
8425.968,1735.08154,85,1,100046,15,0
0.0,0.0,0,0,100048,82,0
0.0,52.735302000000004,0,0,100054,94,0
0.0,168.65254199999998,54,0,100055,68,0
0.0,174.97212199999998,299,3,100057,58,0
0.0,1946.1657699999998,0,0,100059,34,0
0.0,837.3278,149,1,100060,29,0
0.0,880.0498660000001,200,2,100063,50,0
1044.85083,2241.55347,202,0,100070,13,0
0.0,424.019562,61,0,100073,55,0
0.0,1677.88635,0,0,100088,25,0
0.0,49.6796761,0,0,100092,95,0
0.0,97.10107420000001,0,0,100093,89,0
0.0,121.433029,0,0,100096,72,0
2475.751,2751.63281,310,3,100098,6,0
0.0,125.23625200000001,0,0,100000,66,0
0.0,83.68053,187,1,100006,76,0
0.0,22.20879,0,0,100010,99,0
0.0,123.416306,11,0,100015,64,0
2546.18872,2892.941,100,1,100016,9,0
9237.896999999999,2343.475,573,6,100024,2,1
1887.5910600000002,2225.956,218,1,100025,3,1
3026.22,1379.22876,0,0,100026,32,0
0.0,896.85,0,0,100029,45,0
429.65206900000004,1728.0955800000002,282,3,100034,10,0
0.0,135.74813799999998,0,0,100039,70,0
4700.45752,2295.569,708,8,100041,1,1
0.0,329.8053,0,0,100043,51,0
0.0,237.18136600000003,0,0,100044,77,0
0.0,126.33676899999999,0,0,100047,59,0
0.0,527.7595,0,0,100051,52,0
2613.492,1105.443,483,4,100068,21,0
0.0,263.94381699999997,119,1,100069,54,0
0.0,269.5013,100,1,100071,59,0
0.0,162.659775,43,0,100074,53,0
0.0,205.97166399999998,90,0,100081,73,0
0.0,169.90643300000002,0,0,100082,90,0
67.28957,2509.2129999999997,298,3,100083,14,0
0.0,1785.0451699999999,123,1,100097,19,0
3341.17871,1385.1,200,2,100002,7,0
0.0,77.81701,0,0,100003,71,0
0.0,19.7051258,9,0,100005,93,0
145.532166,506.96502699999996,220,2,100009,46,0
4883.916,1965.04285,170,1,100013,22,0
0.0,1598.85266,203,2,100018,37,0
789.8259,2003.2533,0,0,100027,31,0
0.0,39.8431435,58,0,100030,96,0
1957.914,3506.95,0,0,100032,24,0
0.0,33.791290000000004,24,0,100033,92,0
1457.979,1452.1637,374,3,100037,41,0
1250.78162,1036.91345,100,1,100040,20,0
0.0,142.515778,100,1,100042,84,0
0.0,315.5056,291,4,100045,63,0
0.0,37.891487100000006,100,1,100050,88,0
0.0,92.12138,0,0,100053,81,0
3776.41,2346.453,328,3,100061,8,0
0.0,89.62906,0,0,100062,69,0
0.0,172.7151,11,0,100066,60,0
0.0,1088.71716,0,0,100072,47,0
2035.6047399999998,1324.621,636,4,100076,18,0
1659.18018,63.175613399999996,0,0,100078,67,0
2600.28125,248.92549100000002,0,0,100095,49,0
0.0,1029.0557900000001,87,0,100099,38,0
0.0,210.12557999999999,11,0,100004,74,0
0.0,337.4891,0,0,100008,50,0
0.0,767.7001339999999,0,0,100012,43,0
0.0,1141.845,53,0,100014,39,0
7756.4619999999995,1544.19531,42,0,100021,27,0
0.0,212.3792,193,1,100023,48,0
0.0,27.0191231,0,0,100035,86,0
0.0,0.0,0,0,100036,99,0
696.0238,1784.2395,283,2,100038,40,0
3342.5817899999997,1950.47217,719,4,100049,16,0
0.0,36.712875399999994,0,0,100052,98,0
0.0,2770.2163100000002,146,2,100056,35,0
0.0,96.5514755,100,1,100058,75,0
0.0,30.189024,0,0,100064,80,0
0.0,48.20747,34,0,100065,91,0
0.0,656.8730469999999,140,1,100067,57,0
1695.1283,22.069862399999998,0,0,100075,62,0
0.0,124.77789299999999,66,0,100077,78,0
0.0,27.814037300000003,18,0,100079,87,0
0.0,734.7278,185,1,100080,44,0
5751.46729,1926.1210899999999,189,2,100085,17,0
784.9057,1191.00037,180,2,100086,30,0
3326.34229,3657.373,135,1,100087,4,0
0.0,1240.08582,99,1,100089,12,0
0.0,85.49253,43,0,100090,65,0
234.18194599999998,1482.1826199999998,291,3,100091,28,0
0.0,31.7413387,51,0,100094,85,0
256.110077,3829.8635299999996,727,7,100005,8,0
5835.668000000001,2917.45947,107,1,100007,10,0
0.0,1061.19714,480,4,100009,41,0
0.0,292.31192000000004,125,1,100011,45,0
0.0,78.53286999999999,9,0,100012,84,0
2566.455,1165.41968,0,0,100013,27,0
2.59537482,4031.63354,287,1,100014,5,0
0.0,1440.47607,31,0,100023,35,0
0.0,26.392889,0,0,100026,99,0
0.0,229.5987,33,0,100030,51,0
1537.2052,1393.82861,41,0,100031,20,0
0.0,0.778320551,0,0,100036,93,0
1657.5023199999998,1246.0764199999999,2,0,100037,34,0
0.0,295.20513900000003,0,0,100043,60,0
0.0,638.9977,100,1,100044,47,0
0.0,0.0,0,0,100047,99,0
0.0,1211.5275900000001,0,0,100060,32,0
1473.06543,3509.211,280,3,100061,2,1
0.0,263.306335,124,1,100064,67,0
0.0,298.193268,42,1,100067,63,0
0.0,132.814041,100,1,100070,66,0
0.0,793.6844480000001,185,1,100074,42,0
0.0,47.3172073,0,0,100075,79,0
0.0,700.6886,179,1,100076,48,0
0.0,310.69516,52,0,100077,56,0
0.0,87.4926,143,1,100081,64,0
0.0,14.5532522,54,0,100085,92,0
0.0,3126.22168,100,1,100088,11,0
0.0,88.60613000000001,154,2,100093,68,0
0.0,181.952652,0,0,100098,54,0
0.0,72.00921,0,0,100001,75,0
0.0,88.0286255,100,1,100004,62,0
0.0,7.439135,37,0,100006,97,0
0.0,328.269562,161,1,100016,57,0
0.0,242.12814300000002,241,2,100018,65,0
3403.3078600000003,2178.03174,313,3,100027,36,0
0.0,100.240837,0,0,100029,70,0
0.0,152.725555,91,0,100033,73,0
0.0,133.430237,147,0,100038,71,0
4088.9594700000002,2113.604,275,2,100041,14,0
5618.6359999999995,2533.90552,1057,9,100042,1,1
0.0,27.801136,0,0,100050,96,0
0.0,0.0,0,0,100051,99,0
0.0,153.423462,0,0,100052,69,0
0.0,1712.30823,247,1,100055,18,0
0.0,21.835145999999998,100,1,100057,91,0
1030.88831,2418.08081,308,3,100058,28,0
0.0,0.0,0,0,100059,98,0
0.0,0.0,0,0,100069,81,0
0.0,11.7979431,100,1,100073,94,0
0.0,105.123604,80,1,100079,61,0
0.0,40.8434944,63,1,100080,86,0
0.0,52.43557,0,0,100082,80,0
0.0,144.902924,34,0,100089,58,0
0.0,336.129974,0,0,100095,53,0
0.0,90.78363,0,0,100096,90,0
4143.670999999999,1276.55981,57,0,100097,16,0
2177.637,2544.491,436,4,100099,23,0
0.0,33.2028236,0,0,100000,77,0
0.0,952.342834,0,0,100010,43,0
0.0,65.81265,0,0,100015,87,0
0.0,31.1327534,52,0,100019,85,0
0.0,187.299469,301,2,100022,52,0
0.0,31.622037899999995,0,0,100024,76,0
1298.85913,1338.46045,47,0,100025,26,0
0.0,2053.8720000000003,100,1,100028,3,1
6167.195,1707.4560000000001,46,0,100035,22,0
0.0,294.10794100000004,0,0,100039,46,0
843.557251,2523.84326,465,4,100048,7,0
2044.736,2609.72144,0,0,100049,29,0
0.0,12.8628588,0,0,100053,89,0
5295.494000000001,1313.7627,74,1,100054,6,0
0.0,2523.60425,120,1,100056,13,0
0.0,8.167225,20,0,100062,95,0
0.0,152.9167,0,0,100063,88,0
0.0,464.999878,0,0,100065,50,0
1643.2631800000001,1779.2148399999999,181,1,100066,17,0
0.0,97.5794144,90,0,100068,74,0
1100.88281,834.8557,0,0,100072,40,0
527.2132,967.7926,377,4,100083,33,0
1512.13965,2951.22534,433,4,100086,15,0
2504.42383,2011.30518,100,1,100087,25,0
2805.22778,584.6085,191,2,100090,38,0
3012.383,1830.33032,494,5,100092,4,0
2030.94312,935.6858,0,0,100002,37,0
0.0,583.749634,0,0,100003,44,0
0.0,83.5831,0,0,100008,55,0
1658.8555900000001,197.039764,101,1,100017,49,0
1179.61267,2471.917,200,2,100020,9,0
8189.3833,687.9196,42,0,100021,21,0
1613.17957,966.5087,0,0,100032,24,0
0.0,65.32372,16,0,100034,72,0
0.0,2402.4384800000003,177,2,100040,31,0
0.0,62.6324425,0,0,100045,83,0
0.0,3265.70215,266,2,100046,19,0
0.0,235.429565,20,0,100078,59,0
0.0,0.0,0,0,100084,99,0
782.150452,3108.74341,18,0,100091,12,0
801.7399,1414.58875,137,1,100094,39,0
0.0,295.68127400000003,55,0,100003,82,0
0.0,1483.23474,0,0,100005,36,0
9225.885,2040.41748,1128,10,100006,6,0
7382.8125,1969.8421600000001,334,3,100017,15,0
0.0,914.8898320000001,203,2,100025,47,0
0.0,1060.7667199999999,100,1,100026,54,0
0.0,172.18895,66,0,100030,80,0
5861.51855,1375.13464,23,0,100033,23,0
2159.93481,818.3572,86,0,100035,44,0
0.0,43.7697525,9,0,100036,91,0
609.8156,153.305634,50,0,100039,81,0
0.0,186.531525,40,0,100045,74,0
3.50094914,3058.74072,573,6,100057,8,0
3039.51563,1094.9312699999998,0,0,100061,55,0
1352.57458,3017.0640000000003,117,1,100062,30,0
8131.878000000001,2435.26953,35,0,100064,25,0
18.329053899999998,3055.1259999999997,48,0,100065,38,0
4146.65234,1853.93018,80,0,100068,9,0
527.3473,1112.72949,100,1,100073,48,0
834.8812,1412.4447,290,2,100077,20,0
2473.41943,1926.1586899999998,333,2,100079,3,1
0.0,182.218765,74,0,100089,65,0
1776.8262899999997,1912.2288800000001,102,1,100091,28,0
600.550354,3716.0488299999997,139,1,100092,10,0
0.0,630.3327,0,0,100093,56,0
0.0,1656.88611,185,2,100095,2,1
4842.09766,2697.62427,280,2,100099,26,0
0.0,582.834351,0,0,100002,52,0
0.0,82.16060999999999,200,2,100007,90,0
3207.50684,2543.34351,171,1,100010,34,0
0.0,846.720642,263,2,100015,53,0
0.0,0.0,0,0,100020,100,0
0.0,1652.42407,286,2,100024,37,0
0.0,19.6415176,0,0,100037,99,0
0.0,142.0127,0,0,100042,81,0
0.0,1797.826,45,0,100049,27,0
0.0,2347.90918,20,0,100050,35,0
0.0,120.870811,0,0,100063,78,0
0.0,69.48354,93,0,100069,95,0
320.2929,726.1258,0,0,100071,59,0
207.635269,643.454468,93,0,100075,63,0
101.050987,926.804749,225,2,100083,51,0
0.0,175.2652,100,1,100085,77,0
3892.3396,380.86175499999996,100,0,100004,61,0
244.476135,1750.29468,131,1,100012,40,0
2847.60059,2139.48022,614,5,100013,32,0
0.0,322.156952,118,1,100014,69,0
597.631042,823.5809,2,0,100018,43,0
0.0,187.05011000000002,202,1,100021,73,0
0.0,39.9463463,98,0,100022,93,0
0.0,18.370620000000002,0,0,100023,94,0
0.0,9.315922,0,0,100027,98,0
1875.6969,784.5787,426,4,100029,42,0
0.0,357.154022,79,0,100031,70,0
3044.2670000000003,2035.5715300000002,0,0,100032,33,0
0.0,3470.85254,137,1,100034,21,0
0.0,0.0,0,0,100040,100,0
0.0,0.0,0,0,100046,97,0
2646.598,2636.87354,76,0,100047,29,0
808.2280000000001,2140.06836,148,1,100051,5,0
0.0,502.095032,211,2,100056,62,0
0.0,177.182343,14,0,100058,68,0
6962.0263700000005,1862.8078600000001,7,0,100060,24,0
1201.0957,2892.07813,233,1,100066,17,0
1589.98755,938.3161,20,0,100067,46,0
388.7101,2514.228,253,3,100070,1,1
2683.52246,2101.109,0,0,100074,13,0
0.0,157.519821,77,0,100084,84,0
2354.3360000000002,1020.4838300000001,103,1,100086,50,0
0.0,752.626038,0,0,100088,57,0
0.0,49.735890000000005,20,0,100096,83,0
0.0,77.0726242,0,0,100097,85,0
0.0,518.2461549999999,0,0,100098,64,0
0.0,15.1910143,0,0,100000,100,0
0.0,384.849731,179,1,100001,60,0
0.0,3412.55,0,0,100008,22,0
0.0,42.3078957,0,0,100009,88,0
521.785461,158.582962,21,0,100011,76,0
0.0,144.687057,69,0,100016,66,0
539.7959999999999,2269.84668,209,2,100019,7,0
2441.04834,3932.61084,640,6,100028,4,0
3098.4533699999997,1756.1709,11,0,100038,31,0
7405.6230000000005,2227.84863,255,1,100041,16,0
1860.71265,1443.237,9,0,100043,18,0
0.0,795.9899,0,0,100044,58,0
0.0,139.406372,177,2,100048,72,0
0.0,2322.5437,367,4,100052,19,0
2.59811831,4741.965,507,4,100053,11,0
853.581543,3634.44531,122,1,100054,14,0
577.159058,1201.2603800000002,201,1,100055,39,0
8461.492,2446.34448,397,4,100059,12,0
0.0,95.07173,98,0,100072,89,0
0.0,801.2191,16,0,100076,49,0
0.0,32.6118622,9,0,100078,96,0
0.0,285.5688,0,0,100080,75,0
2180.14136,128.515427,0,0,100081,79,0
0.0,299.4108,0,0,100082,67,0
0.0,192.589783,0,0,100087,71,0
0.0,782.3515629999999,73,0,100090,55,0
0.0,43.90733,93,0,100094,92,0
0.0,289.15976,176,1,100003,80,0
0.0,1757.12817,672,6,100005,1,1
0.0,2124.69336,0,0,100006,9,0
0.0,208.325958,99,1,100007,61,0
2498.97729,2143.5288100000002,36,0,100011,26,0
0.0,2119.93066,242,2,100016,32,0
1613.11572,2875.03247,364,3,100023,14,0
0.0,2904.91943,56,0,100027,21,0
2807.60718,3383.3383799999997,461,3,100028,2,1
2463.7766100000003,1581.53113,168,2,100032,20,0
0.0,108.904228,103,1,100033,83,0
0.0,63.398456599999996,0,0,100034,99,0
0.0,316.2149,41,0,100035,59,0
901.4483640000001,1964.2902800000002,221,2,100039,33,0
0.0,1678.9259,166,1,100043,22,0
0.0,63.9657745,100,1,100045,86,0
0.0,61.297419999999995,42,0,100047,92,0
3024.9624,1733.226,0,0,100048,40,0
11444.4854,1476.89526,917,8,100056,3,1
0.0,107.77188100000001,100,1,100066,87,0
0.0,136.29998799999998,99,1,100073,82,0
0.0,66.28381999999999,0,0,100076,94,0
0.0,9.976004,0,0,100079,98,0
0.0,229.490112,0,0,100083,75,0
0.0,523.3724,100,1,100089,68,0
0.0,493.55737300000004,81,0,100090,66,0
0.0,208.596191,100,1,100092,77,0
6458.331999999999,1751.36255,207,2,100095,29,0
0.0,436.3329,133,1,100096,60,0
2399.288,1566.3075,328,3,100009,18,0
0.0,1015.8512599999999,107,1,100017,42,0
0.0,1609.18359,389,3,100029,53,0
0.0,783.7205,247,1,100038,46,0
4152.58545,1242.378,200,2,100041,34,0
1521.11707,954.831543,81,0,100050,38,0
0.0,397.362183,0,0,100051,71,0
1219.272,646.175354,197,1,100052,54,0
0.0,1142.683,0,0,100054,49,0
0.0,471.191437,59,0,100057,70,0
2415.32666,1020.28406,0,0,100059,44,0
3058.6127899999997,775.181,0,0,100060,31,0
0.0,112.673653,0,0,100061,88,0
0.0,231.41131600000003,24,0,100065,73,0
0.0,316.56124900000003,60,0,100067,62,0
1839.0028100000002,1870.25378,88,1,100071,24,0
0.0,49.92718,0,0,100078,89,0
3315.074,1450.1326900000001,474,5,100082,15,0
2068.242,1441.23865,414,1,100086,30,0
0.0,1071.8541300000002,100,1,100087,50,0
0.0,90.27608000000001,0,0,100091,95,0
3947.49121,1958.4989,279,3,100004,28,0
0.0,84.16085,20,0,100010,57,0
0.0,50.0163574,0,0,100015,85,0
0.0,250.96402,85,0,100020,67,0
0.0,437.81582599999996,77,0,100024,65,0
0.0,0.0,0,0,100030,93,0
0.0,3347.14844,21,0,100031,36,0
0.0,136.782669,159,0,100037,79,0
0.0,64.67348,100,1,100040,97,0
3802.4109999999996,1811.39832,42,1,100044,13,0
0.0,1975.87842,200,2,100046,41,0
0.0,98.46138,28,0,100049,90,0
748.6022,1267.40649,45,0,100053,48,0
0.0,1151.079,41,0,100055,55,0
0.0,342.793854,100,1,100058,78,0
0.0,23.578493100000003,0,0,100062,96,0
0.0,154.975861,97,0,100064,76,0
0.0,90.09688,61,0,100070,84,0
3174.10742,195.732071,0,0,100072,63,0
1750.3112800000001,2478.2067899999997,0,0,100075,23,0
0.0,505.65625,0,0,100077,74,0
0.0,3803.4970000000003,76,0,100081,8,0
0.0,94.641716,59,0,100084,81,0
1393.09436,1338.35718,183,1,100093,37,0
0.0,632.9054570000001,0,0,100000,67,0
1538.71631,3649.68628,86,1,100001,7,0
0.0,1083.4198,186,1,100002,27,0
0.0,2581.669,135,2,100008,10,0
0.0,231.2874,0,0,100012,61,0
1009.00171,3355.13916,305,4,100013,6,0
0.0,2106.93726,475,5,100014,25,0
807.2030639999999,2294.8952600000002,299,3,100018,11,0
0.0,32.74797,0,0,100019,91,0
0.0,1076.807,0,0,100021,45,0
0.0,1196.87122,0,0,100025,51,0
0.0,181.28315700000002,40,0,100026,69,0
570.3261,655.2435,0,0,100036,52,0
4867.564,2598.83252,6,0,100042,17,0
0.0,0.5720996,0,0,100063,86,0
683.0352,2020.5797100000002,100,1,100068,35,0
5674.439,1492.28516,0,0,100069,16,0
0.0,392.8634,0,0,100074,72,0
0.0,483.113373,0,0,100080,56,0
0.0,1900.25049,300,3,100085,5,0
0.0,1270.57581,0,0,100088,47,0
0.0,4034.79663,349,2,100094,4,0
4440.008,1457.45813,620,4,100097,12,0
0.0,385.155029,89,1,100098,64,0
0.0,936.587952,100,1,100099,39,0
0.0,0.0,0,0,100004,100,0
2395.234,1694.98364,237,2,100006,11,0
0.0,76.71291,0,0,100014,78,0
0.8800003000000001,954.6089,24,0,100015,8,0
0.0,310.613251,0,0,100016,52,0
0.0,37.68748,22,0,100019,93,0
0.0,224.086121,100,1,100023,65,0
0.0,123.827774,0,0,100027,88,0
1890.97168,1253.03918,6,0,100028,33,0
0.0,103.677483,126,0,100030,87,0
2689.0075699999998,1384.4198,220,2,100036,12,0
0.0,359.7997,76,1,100037,56,0
2106.25513,2585.95557,358,3,100046,24,0
0.0,0.0,0,0,100049,100,0
0.0,113.17495,81,0,100065,81,0
0.0,131.83194,0,0,100068,57,0
0.0,21.676244699999998,91,0,100072,95,0
0.0,163.457214,383,3,100073,54,0
911.991333,3671.98315,397,4,100074,3,1
0.0,156.6749,0,0,100075,74,0
0.0,79.0791,0,0,100077,92,0
0.0,47.42501,0,0,100080,91,0
0.0,60.58815379999999,27,0,100082,89,0
0.0,15.988437699999999,0,0,100083,99,0
3635.91064,3038.85718,146,0,100084,2,1
61.1883163,494.539063,6,0,100086,49,0
953.6232,3407.3125,928,8,100088,1,1
0.877689838,1661.13843,300,3,100090,31,0
0.0,68.6958,94,0,100096,73,0
0.0,1149.56641,100,1,100097,45,0
0.0,634.850647,221,2,100013,47,0
1078.28564,680.1206,65,0,100018,27,0
0.0,248.57142599999997,25,0,100021,53,0
0.0,28.6580658,100,1,100029,86,0
0.0,1125.0557900000001,27,0,100032,39,0
4941.7373,606.924561,0,0,100033,30,0
0.0,13.415811499999998,0,0,100035,96,0
0.0,700.3874509999999,179,1,100038,58,0
0.0,62.413709999999995,0,0,100040,97,0
1901.55457,1867.5295399999998,174,1,100041,28,0
695.1853639999999,404.3814,24,0,100047,55,0
3409.3413100000002,1878.70642,0,0,100048,19,0
1140.08411,702.8683,0,0,100051,26,0
0.0,496.053558,27,0,100053,61,0
0.0,312.5475,57,0,100054,59,0
0.0,245.77023300000002,0,0,100064,78,0
0.0,71.26071,0,0,100066,83,0
613.179443,1521.62891,23,0,100071,36,0
0.0,116.03125800000001,248,2,100098,77,0
3026.40771,3705.92261,342,4,100001,4,0
2009.54285,2626.1259999999997,395,3,100003,15,0
637.4036,3387.9248,1508,15,100005,10,0
2674.116,1246.34619,0,0,100007,37,0
1415.02686,1905.609,259,3,100011,41,0
1582.60266,2029.611,5,0,100012,5,0
95.5779,789.6211549999999,0,0,100017,38,0
0.0,94.91846,348,3,100025,75,0
0.0,0.0,0,0,100026,100,0
1010.6441699999999,1251.82324,0,0,100039,44,0
1590.51025,3054.51318,132,1,100042,7,0
0.0,48.3804359,100,1,100043,80,0
2702.65,1653.74365,100,0,100044,17,0
0.0,1536.37878,200,2,100045,40,0
0.0,135.442429,0,0,100055,69,0
0.0,3105.98242,165,2,100069,14,0
0.0,129.313492,85,0,100070,71,0
0.0,275.419464,0,0,100076,67,0
0.0,23.72033,0,0,100078,96,0
2444.56567,2606.93555,160,2,100079,6,0
0.0,25.113298399999998,0,0,100087,85,0
0.0,94.7171,9,0,100089,79,0
1401.47253,2479.0046399999997,0,0,100099,22,0
328.944519,2009.8225100000002,351,4,100000,32,0
0.0,1599.37061,0,0,100002,42,0
0.0,80.6257248,0,0,100008,84,0
2662.66626,1273.53833,380,4,100009,35,0
0.0,3371.203,81,1,100010,14,0
0.0,93.71616999999999,0,0,100020,90,0
2950.6865199999997,898.5401,128,0,100022,25,0
3696.762,1413.37256,208,1,100024,23,0
1860.37158,948.3041,69,0,100031,43,0
1493.83594,2925.18677,88,0,100034,16,0
0.0,284.116333,200,1,100050,60,0
0.0,92.89374000000001,0,0,100052,94,0
0.0,335.5885,0,0,100056,50,0
0.0,197.845642,0,0,100057,66,0
3004.41113,809.9773,96,0,100058,34,0
2355.291,1028.6934800000001,119,1,100059,13,0
6297.0786100000005,1327.69177,5,0,100060,18,0
0.0,57.309059999999995,0,0,100061,72,0
0.0,185.50502,90,0,100062,70,0
334.646576,1146.57068,0,0,100063,51,0
0.0,211.88212599999997,187,1,100067,63,0
0.0,1164.17871,91,1,100081,46,0
0.0,54.272859999999994,45,1,100085,82,0
0.0,57.08971999999999,60,0,100091,76,0
0.0,16.6769562,0,0,100092,98,0
0.0,1032.34985,200,2,100093,29,0
4340.72461,967.7749,423,4,100094,20,0
2264.8427699999997,1001.1037,8,0,100095,21,0
0.0,15.563462300000003,11,0,100001,95,0
0.0,2658.06055,0,0,100005,27,0
0.0,122.340057,66,0,100008,78,0
0.0,64.96200999999999,188,2,100018,82,0
818.5068,3811.78271,649,6,100022,1,1
7141.563,1694.36377,270,2,100023,10,0
0.0,354.3803,0,0,100025,71,0
0.0,198.634125,100,1,100026,38,0
5078.12061,2165.95483,473,4,100031,9,0
1431.79333,1487.46045,27,0,100032,42,0
225.04982,884.1413570000001,195,2,100039,46,0
0.0,276.664642,16,0,100041,62,0
1878.866,3210.20068,106,1,100046,26,0
0.0,3701.4856,27,0,100049,32,0
0.0,2415.0302699999997,100,1,100051,29,0
94.24892,1480.4951199999998,252,0,100059,25,0
0.0,39.68267,236,2,100065,94,0
1284.26074,2524.47656,426,4,100071,8,0
0.0,224.006348,0,0,100074,64,0
0.0,641.3542480000001,251,2,100075,74,0
3413.743,1141.02612,38,0,100080,12,0
0.0,0.0,0,0,100083,99,0
2519.1839999999997,1354.95166,72,0,100085,47,0
0.0,1006.51025,96,0,100088,43,0
1991.96375,802.6758,7,0,100093,49,0
0.0,1780.828,0,0,100096,47,0
0.0,192.872162,148,1,100097,69,0
0.0,45.71183,22,0,100000,91,0
0.0,715.3301,0,0,100003,60,0
0.0,1807.74951,38,0,100010,36,0
0.0,732.5139,0,0,100014,58,0
0.0,209.9667,0,0,100015,72,0
2.543687,556.1947,0,0,100017,75,0
0.0,1573.7241199999999,364,3,100019,45,0
1036.103,2151.8161600000003,29,0,100027,34,0
0.0,167.999557,300,3,100030,81,0
0.0,364.4548,0,0,100034,63,0
4209.8335,609.3162,84,0,100037,50,0
0.0,341.383423,0,0,100038,67,0
0.0,500.98196399999995,100,1,100045,57,0
6081.478,1769.88831,0,0,100055,21,0
0.0,2193.633,111,1,100067,39,0
0.0,3284.70728,100,1,100076,2,1
443.992279,757.2736,453,5,100077,35,0
0.0,0.0,0,0,100081,92,0
0.0,1515.77844,197,1,100086,33,0
0.0,965.9164,66,0,100090,56,0
1966.82935,3246.2644,255,2,100095,24,0
0.0,59.992752100000004,18,0,100009,96,0
0.0,207.160843,0,0,100011,87,0
0.0,105.296356,0,0,100021,77,0
0.0,427.783875,99,1,100024,65,0
0.0,48.75895,0,0,100028,93,0
490.216766,1837.12817,0,0,100036,48,0
3574.2131299999996,1572.90112,213,1,100043,22,0
2436.75977,3394.1982399999997,83,1,100050,4,0
0.0,2492.23633,0,0,100054,20,0
0.0,1304.92932,118,2,100057,41,0
0.0,921.6147,0,0,100060,53,0
0.0,1693.8525399999999,0,0,100061,51,0
0.0,405.51412999999997,0,0,100062,76,0
0.0,18.9086323,0,0,100063,89,0
0.0,214.6882,0,0,100064,73,0
0.0,5.744407,0,0,100066,98,0
0.0,502.0566,298,2,100072,55,0
0.0,98.8963547,0,0,100073,70,0
0.0,83.46539,15,0,100079,80,0
0.0,774.3713,0,0,100087,61,0
0.0,72.97268000000001,40,0,100091,84,0
1.94252992,4222.8173799999995,0,0,100094,40,0
0.0,1482.55286,0,0,100002,13,0
0.0,1568.64075,141,2,100004,44,0
4609.26465,2108.53564,690,6,100006,5,0
1710.15515,4140.26367,60,0,100007,11,0
1664.13232,1187.62537,124,1,100012,30,0
3387.7321799999995,1676.7572,203,2,100013,28,0
0.0,4785.335999999999,426,4,100016,3,1
0.0,99.4943542,0,0,100020,85,0
0.0,384.4755,0,0,100029,66,0
9760.543,1710.82715,285,1,100033,23,0
0.0,132.153564,56,0,100035,79,0
0.0,575.4101,0,0,100040,52,0
0.0,1368.8569300000001,225,2,100042,59,0
4298.09766,2639.51685,100,1,100044,19,0
0.0,84.41494,47,0,100047,86,0
4596.71631,1332.87329,5,0,100048,7,0
0.0,63.59178539999999,0,0,100052,92,0
0.0,69.43935390000001,149,1,100053,83,0
6086.86865,1697.8894,2,0,100056,15,0
0.0,1906.51184,52,0,100058,40,0
0.0,2776.4697300000003,0,0,100068,31,0
0.0,731.56665,100,1,100069,54,0
4480.6377,2908.5024399999998,668,6,100070,6,0
0.0,13.14015,0,0,100082,97,0
1333.83813,3564.0192899999997,496,4,100084,16,0
0.0,353.221863,0,0,100089,68,0
0.0,3198.67261,163,2,100092,17,0
0.0,0.0,0,0,100098,98,0
1033.39331,3661.8955100000003,42,0,100099,14,0
0.0,48.7719574,0,0,100001,99,0
520.0087,1391.18591,307,4,100003,36,0
1602.62,3400.93652,370,3,100007,7,0
5619.732,2577.935,222,1,100008,10,0
6467.078,1539.49756,161,1,100013,20,0
564.726135,2563.75879,423,4,100019,2,1
0.0,236.414551,0,0,100023,66,0
0.0,188.876129,24,0,100024,83,0
5020.1513700000005,1227.1671099999999,0,0,100025,19,0
2460.304,2489.0024399999998,151,1,100028,17,0
0.0,1297.045,0,0,100030,45,0
5091.334470000001,1597.38562,261,2,100040,15,0
4498.97949,643.806,0,0,100049,42,0
753.2157,1142.39246,0,0,100053,48,0
0.0,69.42146,134,1,100058,76,0
0.0,809.3426509999999,0,0,100061,57,0
0.0,183.241348,0,0,100068,72,0
0.0,1411.10425,0,0,100070,53,0
0.0,156.214233,40,0,100072,98,0
0.0,254.397461,0,0,100084,55,0
0.0,92.43603,0,0,100085,79,0
1669.64514,2031.2673300000001,0,0,100086,33,0
